Uniprot ID,Gene Name,Log2 Ratio L/H AgWTD01.1,Log2 Ratio L/H AgWTD01.2,Log2 Ratio L/H AgWTD01.3,Log2 Ratio L/H AgWTD01.4,Log2 Ratio L/H AgWTD06,Log2 Ratio L/H AgWTD12.1,Log2 Ratio L/H AgWTD12.2,Log2 Ratio L/H AgWTD12.3,Log2 Ratio L/H AgWTD12.4,Log2 Ratio L/H AgWTD17,Log2 Ratio L/H AgDAF2D01,Log2 Ratio L/H AgDAF2D06,Log2 Ratio L/H AgDAF2D12,Log2 Ratio L/H AgDAF2D17,Log2 Ratio L/H AgDAF2D22,Log2 Ratio L/H AgDAF2D28,Log2 Ratio L/H AgDAF16D01,Log2 Ratio L/H AgDAF16D06,Log2 Ratio L/H AgDAF16D12,Log2 Ratio L/H AgHSF1D01,Log2 Ratio L/H AgHSF1D06,Peptides AgWTD01.1,Peptides AgWTD01.2,Peptides AgWTD01.3,Peptides AgWTD01.4,Peptides AgWTD06,Peptides AgWTD12.1,Peptides AgWTD12.2,Peptides AgWTD12.3,Peptides AgWTD12.4,Peptides AgWTD17,Peptides AgDAF2D01,Peptides AgDAF2D06,Peptides AgDAF2D12,Peptides AgDAF2D17,Peptides AgDAF2D22,Peptides AgDAF2D28,Peptides AgDAF16D01,Peptides AgDAF16D06,Peptides AgDAF16D12,Peptides AgHSF1D01,Peptides AgHSF1D06,Ratio Count AgWTD01.1,Ratio Count AgWTD01.2,Ratio Count AgWTD01.3,Ratio Count AgWTD01.4,Ratio Count AgWTD06,Ratio Count AgWTD12.1,Ratio Count AgWTD12.2,Ratio Count AgWTD12.3,Ratio Count AgWTD12.4,Ratio Count AgWTD17,Ratio Count AgDAF2D01,Ratio Count AgDAF2D06,Ratio Count AgDAF2D12,Ratio Count AgDAF2D17,Ratio Count AgDAF2D22,Ratio Count AgDAF2D28,Ratio Count AgDAF16D01,Ratio Count AgDAF16D06,Ratio Count AgDAF16D12,Ratio Count AgHSF1D01,Ratio Count AgHSF1D06,log abs.LFQ AgWTD01.1,log abs.LFQ AgWTD01.2,log abs.LFQ AgWTD01.3,log abs.LFQ AgWTD01.4,log abs.LFQ AgWTD06,log abs.LFQ AgWTD12.1,log abs.LFQ AgWTD12.2,log abs.LFQ AgWTD12.3,log abs.LFQ AgWTD12.4,log abs.LFQ AgWTD17,log abs.LFQ AgDAF2D01,log abs.LFQ AgDAF2D06,log abs.LFQ AgDAF2D12,log abs.LFQ AgDAF2D17,log abs.LFQ AgDAF2D22,log abs.LFQ AgDAF2D28,log abs.LFQ AgDAF16D01,log abs.LFQ AgDAF16D06,log abs.LFQ AgDAF16D12,log abs.LFQ AgHSF1D01,log abs.LFQ AgHSF1D06,Posterior Error Probability,Sequence Coverage (%),Sequence Length (Amino Acids),log abs.LFQ AgWTD01.1 Corrected,log abs.LFQ AgWTD01.2 Corrected,log abs.LFQ AgWTD01.3 Corrected,log abs.LFQ AgWTD01.4 Corrected,log abs.LFQ AgWTD06 Corrected,log abs.LFQ AgWTD12.1 Corrected,log abs.LFQ AgWTD12.2 Corrected,log abs.LFQ AgWTD12.3 Corrected,log abs.LFQ AgWTD12.4 Corrected,log abs.LFQ AgWTD17 Corrected,log abs.LFQ AgDAF2D01 Corrected,log abs.LFQ AgDAF2D06 Corrected,log abs.LFQ AgDAF2D12 Corrected,log abs.LFQ AgDAF2D17 Corrected,log abs.LFQ AgDAF2D22 Corrected,log abs.LFQ AgDAF2D28 Corrected,log abs.LFQ AgDAF16D01 Corrected,log abs.LFQ AgDAF16D06 Corrected,log abs.LFQ AgDAF16D12 Corrected,log abs.LFQ AgHSF1D01 Corrected,log abs.LFQ AgHSF1D06 Corrected
Q20084,exc-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11E-07,7,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20086,ugt-58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4.894532048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30E-103,12.4,533,NA,NA,NA,NA,NA,4.506693205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20089,ttr-20,NA,NA,NA,NA,NA,NA,1.414383626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,5.788422932,4.908769094,4.400934976,5.464131711,NA,NA,6.341671887,NA,NA,5.573602552,NA,NA,4.705059352,4.552059534,5.348110068,2.55E-07,17.4,144,NA,NA,NA,NA,NA,NA,5.287598912,5.167696616,4.666003907,5.648463558,NA,NA,5.13293131,NA,NA,5.845571161,NA,NA,4.934299782,4.831250243,5.483481573
Q20100,,NA,NA,-0.132642643,NA,NA,NA,0.549028973,NA,0.929803044,NA,NA,NA,1.738023959,2.476417972,NA,1.850740635,NA,NA,NA,-0.036186803,NA,0,0,1,0,0,0,2,1,1,0,0,0,4,3,1,2,0,0,0,1,1,0,0,2,0,0,0,2,1,2,0,0,0,4,3,1,2,0,0,0,2,1,NA,NA,4.848570882,NA,NA,NA,5.435446186,4.730782276,5.091068732,NA,NA,NA,6.638599065,5.911918955,4.699282584,5.099577061,NA,NA,NA,4.913220264,4.848047409,4.00E-35,31.2,224,NA,NA,5.166536666,NA,NA,NA,4.934622167,4.989709798,5.356137663,NA,NA,NA,5.429858488,5.971794163,4.906292642,5.371545669,NA,NA,NA,5.192410973,4.983418914
Q20107;F1LIM6,fkb-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.819892547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.039731296,NA,NA,NA,NA,NA,NA,NA,NA,8.50E-38,74.1,139,4.424954289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.830990719,NA,NA,NA,NA,NA,NA,NA,NA
Q20117,gcs-1,-1.48207382,-1.789437136,NA,NA,-0.983604737,0.431831661,0.298584019,NA,NA,0.916071845,NA,-0.336511916,1.539980931,2.026851637,2.2851083,2.225059061,NA,-1.281193775,NA,-1.565402204,NA,4,4,0,1,4,4,6,1,1,3,1,2,8,4,3,5,0,2,1,2,1,5,6,0,1,5,5,9,1,1,3,1,2,13,7,4,5,0,2,1,2,1,5.335056519,5.305007238,NA,4.306081746,5.29307514,6.032135047,6.139627248,4.641444363,4.907029573,5.490969251,4.129174103,4.877578652,6.996406588,5.815464844,5.357515589,5.735710652,NA,4.701921838,4.829014147,4.335858911,4.489339626,0,43.3,654,4.940118261,5.004994782,NA,5.00825587,5.043095908,5.644296203,5.638803229,4.900371886,5.172098505,5.675301097,4.274429008,5.154623709,5.787666011,5.875340052,5.564525647,6.007679261,NA,5.136379375,5.058254577,4.615049621,4.62471113
Q20118,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00010966,5.8,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20121,acs-4,-1.150234709,-1.984042426,-1.853476742,-1.749362636,-1.285875641,0.665980991,0.450084446,0.505799466,0.587879692,0.789486448,-1.340960985,-0.572210593,0.708137157,1.847569932,1.851781728,2.125761732,-1.976473621,-1.344146748,0.164738829,-1.389181307,0.401368007,10,9,8,6,13,20,16,10,10,11,4,6,15,12,15,14,7,9,10,8,12,22,13,11,8,29,50,48,26,24,23,5,9,64,35,39,48,7,13,23,14,32,6.300204051,5.868262279,5.523967459,5.407407902,6.3516224,7.168850904,7.041905639,6.349413527,6.202488317,6.392169149,5.179408152,5.586418505,7.860379936,6.832438654,6.850070061,6.925528669,5.126391192,5.515741417,6.272537777,5.48654382,6.336959785,0,49.8,731,5.905265793,5.568249824,5.841933242,6.109582026,6.101643167,6.78101206,6.54108162,6.608341049,6.467557249,6.576500996,5.324663056,5.863463561,6.651639359,6.892313862,7.057080119,7.197497277,5.3991046,5.950198954,6.501778207,5.765734529,6.472331289
Q20122,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386204349,NA,NA,2.728813398,NA,NA,NA,NA,NA,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2,0,0,2,0,1,0,0,1,5.510946949,5.164323109,NA,4.561911946,NA,5.893395536,NA,NA,NA,NA,4.887155758,NA,6.454433228,NA,NA,5.387674516,NA,3.663154181,NA,NA,4.314499228,4.14E-24,48.3,145,5.116008691,4.864310653,NA,5.264086071,NA,5.505556692,NA,NA,NA,NA,5.032410663,NA,5.245692651,NA,NA,5.659643125,NA,4.097611718,NA,NA,4.449870732
Q20123,epg-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20E-48,10.8,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20124,,NA,NA,NA,NA,NA,0.964263494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.696609726,NA,NA,NA,NA,5.079181246,NA,NA,NA,NA,NA,NA,6.107345665,NA,NA,NA,NA,NA,NA,NA,NA,2.73E-54,26.6,323,4.301671468,NA,NA,NA,NA,4.691342402,NA,NA,NA,NA,NA,NA,4.898605089,NA,NA,NA,NA,NA,NA,NA,NA
Q20128;Q8MNS7,exos-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4.522678924,4.421982125,3.493527756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.062092893,NA,4.560576095,NA,NA,4.137449063,NA,NA,3.22E-142,35.7,434,4.127740666,4.12196967,3.811493539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.121968101,NA,4.832544703,NA,NA,4.366689493,NA,NA
Q20129,mus-101,-0.190425227,-0.908582365,NA,NA,-1.034286158,NA,0.244462897,0.967899157,0.419545744,NA,NA,NA,1.505533186,NA,0.82810146,1.336464097,NA,NA,NA,NA,1.035579187,3,3,1,0,2,1,2,2,2,1,1,1,6,1,1,1,1,1,0,1,2,3,3,1,0,3,1,2,2,2,1,0,1,10,1,2,2,1,1,0,1,3,4.697185737,4.484897473,3.305050269,NA,4.432632622,4.124210683,4.769340395,4.403154851,4.170643023,3.894620627,NA,3.924692703,6.286972645,4.296116492,4.070074826,4.174931594,3.28800316,3.332963336,NA,3.930169351,4.571615676,1.04E-53,13.2,1182,4.302247479,4.184885018,3.623016053,NA,4.18265339,3.73637184,4.268516375,4.662082374,4.435711954,4.078952474,NA,4.20173776,5.078232069,4.3559917,4.277084884,4.446900202,3.560716569,3.767420873,NA,4.20936006,4.70698718
Q20135,col-81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10E-39,10.1,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20136,ram-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56E-17,8.8,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20140,F38B2.4,0.65605784,-0.51470301,-0.925847548,NA,NA,NA,0.066321618,-0.192572941,0.58863884,NA,-0.258096758,0.581108444,NA,1.386921028,1.755259044,1.724611464,NA,NA,0.386921028,NA,NA,3,3,3,1,0,1,3,2,2,1,2,2,1,2,2,2,1,0,2,0,1,4,4,3,1,0,1,5,3,3,1,2,3,1,2,2,2,1,0,2,0,1,5.955908929,5.990458735,4.767274631,4.601016432,NA,5.462098381,6.209461395,5.484954347,5.600275724,5.281964623,5.083753378,5.676300281,6.277998644,5.874186002,5.747046505,5.563813206,5.117834519,NA,5.884444163,NA,5.041116228,1.48E-278,74.8,210,5.560970671,5.69044628,5.085240415,5.303190556,NA,5.074259538,5.708637375,5.74388187,5.865344655,5.46629647,5.229008282,5.953345337,5.069258067,5.934061211,5.954056563,5.835781814,5.390547927,NA,6.113684592,NA,5.176487732
Q20143,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.337059726,NA,NA,NA,NA,4.37716049,NA,NA,NA,NA,4.350267406,4.491459749,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51E-298,36.7,975,3.942121468,NA,NA,NA,NA,3.989321647,NA,NA,NA,NA,4.495522311,4.768504806,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20146,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00034642,3.8,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20157,F38E1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63E-09,9.2,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20164,hsp-12.3,-0.566571641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.925220574,2.390547601,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,1,0,0,1,0,2,4,1,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,2,4,1,0,1,0,0,0,0,1,5.420351882,4.815066122,NA,NA,NA,NA,5.420863021,NA,NA,4.770594303,NA,5.678745937,7.182899468,5.487081786,NA,5.338954252,NA,NA,NA,NA,4.679455153,8.00E-70,74.3,109,5.025413624,4.515053667,NA,NA,NA,NA,4.920039001,NA,NA,4.95492615,NA,5.955790994,5.974158891,5.546956994,NA,5.610922861,NA,NA,NA,NA,4.814826657
Q20166,cpin-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.207822799,NA,NA,NA,NA,4.715627349,1.33E-35,22.9,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.479791408,NA,NA,NA,NA,4.850998854
Q20168,F38E11.5,-0.795268234,-0.881038076,-0.9644356,-0.47736648,-1.02069776,0.698529413,0.723824962,0.608650194,0.760308683,0.747705459,-0.643394453,-0.473319356,1.173840012,2.441595206,1.670153084,1.500462771,-1.248899107,-1.224040274,0.51673884,-0.481712262,0.254633573,16,14,12,3,17,20,19,15,14,14,7,4,20,15,15,17,8,7,14,13,15,29,22,15,3,24,36,29,30,27,25,10,6,57,24,38,44,14,12,24,24,31,6.348382756,6.14940388,5.317624643,4.645746395,6.27616298,6.870193145,6.759584754,6.204933522,5.963905826,6.047742018,5.629042435,5.254137031,7.696268997,6.467830005,6.454021206,6.611595868,5.292056605,5.294752722,6.076057596,5.86452888,6.232640402,0,49.5,1000,5.953444498,5.849391424,5.635590427,5.34792052,6.026183748,6.482354302,6.258760735,6.463861045,6.228974758,6.232073865,5.774297339,5.531182088,6.48752842,6.527705213,6.661031264,6.883564476,5.564770013,5.729210259,6.305298026,6.143719589,6.368011906
Q20170,wrt-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68E-08,16.2,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20173,,-0.479127064,NA,NA,NA,-0.824401279,1.18764143,0.955955667,NA,NA,NA,NA,-0.406863158,0.844561615,1.240452113,1.768567592,1.874454691,NA,NA,NA,NA,0.789960317,2,1,1,0,3,2,4,1,0,0,1,1,3,1,2,1,0,0,0,0,2,2,1,1,0,3,2,5,1,0,0,1,2,4,2,2,2,0,0,0,0,3,5.450418481,5.21919144,4.876148533,NA,5.73867752,6.073681699,6.19813452,5.264558113,NA,NA,4.880190275,5.392221959,6.287734566,5.584116286,5.278913575,5.579429159,NA,NA,NA,NA,5.712868477,5.98E-139,48.6,333,5.055480223,4.919178985,5.194114316,NA,5.488698288,5.685842856,5.697310501,5.523485635,NA,NA,5.02544518,5.669267015,5.078993989,5.643991494,5.485923633,5.851397768,NA,NA,NA,NA,5.848239981
Q20177,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37E-37,12.5,569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20186,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033757,7.3,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20199,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.816393774,NA,NA,NA,NA,NA,NA,NA,NA,1.65E-176,62.9,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.607653197,NA,NA,NA,NA,NA,NA,NA,NA
Q20202,,0.298335621,NA,-0.73430859,-0.064331046,NA,NA,NA,NA,NA,NA,-0.250597823,0.085726341,0.192282389,0.239838679,0.105845787,NA,NA,NA,NA,NA,NA,1,1,1,2,1,0,1,1,0,0,2,2,2,2,2,0,1,0,0,1,0,3,1,2,2,1,0,1,1,0,0,2,2,6,2,2,0,1,0,0,1,0,7.139721705,5.924455036,5.163519163,4.897748017,5.73097597,NA,6.874615159,5.151645603,NA,NA,6.640769546,6.325638792,7.140633725,6.720481802,6.578455828,NA,4.188394071,NA,NA,4.892556491,NA,5.39E-36,24.3,284,6.744783447,5.624442581,5.481484946,5.599922142,5.480996737,NA,6.373791139,5.410573125,NA,NA,6.786024451,6.602683848,5.931893148,6.780357011,6.785465886,NA,4.46110748,NA,NA,5.1717472,NA
Q20203,csq-1,0.856293128,0.323407616,NA,NA,0.559430446,-0.3154503,-0.549619889,NA,NA,NA,0.773910776,-0.335368915,-1.018990175,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,0,3,3,2,1,0,0,2,2,2,1,1,0,0,0,0,0,0,8,6,0,0,6,3,3,1,0,0,3,3,4,1,1,0,0,0,0,0,0,6.930001001,6.539214147,NA,NA,6.501182546,6.30560929,6.208226306,4.412426945,NA,NA,6.231647961,5.585945515,6.575891848,5.734295659,5.535268796,NA,NA,NA,NA,NA,NA,1.26E-232,32.4,417,6.535062743,6.239201692,NA,NA,6.251203314,5.917770446,5.707402287,4.671354467,NA,NA,6.376902866,5.862990572,5.367151271,5.794170868,5.742278854,NA,NA,NA,NA,NA,NA
Q20206,rps-11,0.741613743,0.499707823,0.811472473,0.691499324,0.308608772,0.170182906,0.378419294,0.324798304,0.560196038,0.286515327,0.965051852,0.430839483,0.325900971,1.222531889,1.113192356,1.057481741,1.299418239,-0.081612323,0.185950044,0.228165117,0.370284354,7,8,6,5,6,6,6,5,5,6,6,6,5,5,6,5,6,5,6,6,7,35,34,26,11,33,20,31,24,23,23,27,21,30,25,23,21,27,20,21,21,26,8.211494312,7.937427614,7.346665867,6.896482124,7.554695053,7.792671789,7.985444438,7.390352126,7.361765599,7.490365879,7.746953187,7.235503196,8.699525546,7.826346962,7.622970011,7.349432952,7.400969479,7.048441804,7.230934038,7.166400509,7.377652237,3.39E-180,82.6,155,7.816556054,7.637415158,7.66463165,7.598656249,7.30471582,7.404832946,7.484620419,7.649279648,7.626834531,7.674697725,7.892208092,7.512548253,7.490784969,7.88622217,7.829980069,7.62140156,7.673682888,7.482899341,7.460174468,7.445591218,7.513023742
Q20208,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00082677,10.1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q20219,,0.142114524,0.009175805,0.199106311,NA,0.988962432,0.678071905,0.916507482,0.638501119,0.917242919,1.336026972,0.333861514,0.832385159,0.428585301,NA,-0.475707495,-0.293488202,0.233260682,1.604454554,1.800977898,0.225244561,0.201194627,8,8,8,1,9,7,11,6,7,8,4,5,13,1,2,3,6,8,5,6,7,13,11,10,1,17,16,18,7,8,11,4,6,29,1,2,3,6,9,10,8,9,6.552022986,6.224274014,5.779329484,4.548487691,6.614116471,6.760610938,6.720779281,5.74755163,5.771286089,6.55633869,5.442793226,5.318042455,7.630905641,4.150971232,4.833580552,5.229272179,5.632740655,6.217404974,6.229041573,5.840783367,5.954912736,0,14.5,2214,6.157084728,5.924261559,6.097295268,5.250661816,6.364137239,6.372772095,6.219955262,6.006479152,6.036355021,6.740670537,5.588048131,5.595087512,6.422165064,4.21084644,5.04059061,5.501240787,5.905454064,6.651862511,6.458282003,6.119974076,6.09028424
Q20220,,NA,NA,NA,NA,NA,NA,NA,NA,0.899883518,NA,NA,NA,1.340550331,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,2,1,2,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,8,0,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,5.122805463,5.683010996,4.746976518,4.992880331,NA,NA,NA,6.979434551,NA,4.200768445,NA,NA,NA,5.22860565,4.239524703,NA,4.62E-148,47.3,245,NA,NA,NA,NA,NA,4.734966619,5.182186976,5.005904041,5.257949262,NA,NA,NA,5.770693974,NA,4.407778503,NA,NA,NA,5.45784608,4.518715412,NA
Q20221,tba-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.40E-31,20.4,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
